,Geography,Geographic Area Name,Estimate!!Total:,Margin of Error!!Total:,Estimate!!Total:!!White alone,Margin of Error!!Total:!!White alone,Estimate!!Total:!!Black or African American alone,Margin of Error!!Total:!!Black or African American alone,Estimate!!Total:!!American Indian and Alaska Native alone,Margin of Error!!Total:!!American Indian and Alaska Native alone,Estimate!!Total:!!Asian alone,Margin of Error!!Total:!!Asian alone,Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone,Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone,Estimate!!Total:!!Some Other Race alone,Margin of Error!!Total:!!Some Other Race alone,Estimate!!Total:!!Two or More Races:,Margin of Error!!Total:!!Two or More Races:,Estimate!!Total:!!Two or More Races:!!Two races including Some Other Race,Margin of Error!!Total:!!Two or More Races:!!Two races including Some Other Race,"Estimate!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races","Margin of Error!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races",,ZIP,GEO_ID,median household income
4072,860Z200US96141,ZCTA5 96141,609,163,567,154,0,14,0,14,33,40,0,14,3,8,6,8,6,8,0,14,,96141,860Z200US96141,125662
4073,860Z200US96142,ZCTA5 96142,725,143,661,144,5,10,19,28,0,14,0,14,0,14,40,29,28,27,12,17,,96142,860Z200US96142,95341
4074,860Z200US96143,ZCTA5 96143,3222,659,1905,606,0,14,0,14,0,14,0,14,571,363,746,508,680,470,66,166,,96143,860Z200US96143,69922
4075,860Z200US96145,ZCTA5 96145,3441,614,2983,602,69,111,17,24,104,136,47,72,96,118,125,78,108,75,17,24,,96145,860Z200US96145,112875
4076,860Z200US96146,ZCTA5 96146,1154,201,1034,173,42,53,0,14,0,14,0,14,22,23,56,47,44,38,12,19,,96146,860Z200US96146,160833
4077,860Z200US96148,ZCTA5 96148,562,264,421,173,0,14,0,14,0,14,0,14,116,173,25,29,17,27,8,13,,96148,860Z200US96148,103750
4078,860Z200US96150,ZCTA5 96150,29646,840,21062,1022,137,78,298,139,1515,401,41,41,3097,681,3496,563,1918,426,1578,293,,96150,860Z200US96150,92517
4079,860Z200US96155,ZCTA5 96155,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,,96155,860Z200US96155,-
4080,860Z200US96161,ZCTA5 96161,19634,433,16276,756,119,114,10,16,437,214,9,17,468,258,2315,662,1710,652,605,197,,96161,860Z200US96161,131702
4081,860Z200US97635,ZCTA5 97635,239,182,239,182,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,97635,860Z200US97635,86172
4082,860Z200US98001,ZCTA5 98001,37460,1942,19155,1646,2902,782,201,74,6765,878,881,656,3073,857,4483,734,1565,513,2918,621,,98001,860Z200US98001,106791
4083,860Z200US98002,ZCTA5 98002,37509,1768,18503,1767,3539,1016,605,205,2496,766,1820,732,5217,1029,5329,1169,3046,1030,2283,581,,98002,860Z200US98002,78684
4084,860Z200US98003,ZCTA5 98003,51619,2288,16766,1692,10573,1598,285,164,7015,1108,1223,520,7082,1232,8675,1489,3505,1043,5170,1213,,98003,860Z200US98003,75319
4085,860Z200US98004,ZCTA5 98004,39897,1690,17527,1387,615,217,64,55,17135,1350,113,109,705,355,3738,688,1278,366,2460,677,,98004,860Z200US98004,182545
4086,860Z200US98005,ZCTA5 98005,21846,1545,9021,1127,327,181,73,66,9828,1165,74,83,255,154,2268,792,1287,701,981,302,,98005,860Z200US98005,160849
4087,860Z200US98006,ZCTA5 98006,40009,1881,16492,1414,851,405,92,84,17699,1217,79,72,1019,369,3777,1365,2127,1348,1650,374,,98006,860Z200US98006,198150
4088,860Z200US98007,ZCTA5 98007,27692,1809,8542,917,1847,805,0,25,13316,1284,222,185,1464,645,2301,625,1084,567,1217,359,,98007,860Z200US98007,131109
4089,860Z200US98008,ZCTA5 98008,27242,1606,13830,1370,374,203,55,60,8672,1109,5,11,1458,914,2848,681,1072,340,1776,553,,98008,860Z200US98008,184583
4090,860Z200US98010,ZCTA5 98010,6857,329,4621,466,24,37,0,19,1176,401,0,19,165,173,871,409,263,198,608,359,,98010,860Z200US98010,142048
4091,860Z200US98011,ZCTA5 98011,28963,418,19657,926,203,123,49,66,5111,617,20,33,783,282,3140,811,1430,620,1710,559,,98011,860Z200US98011,131667
4092,860Z200US98012,ZCTA5 98012,77041,2466,39293,2269,2530,652,364,152,23740,1821,313,186,3152,1163,7649,954,3682,782,3967,603,,98012,860Z200US98012,146144
4093,860Z200US98014,ZCTA5 98014,8264,975,6630,994,108,142,48,44,433,250,0,19,166,102,879,311,426,218,453,244,,98014,860Z200US98014,164306
4094,860Z200US98019,ZCTA5 98019,12242,697,8800,868,50,49,27,44,1126,471,0,21,699,442,1540,441,957,297,583,278,,98019,860Z200US98019,161212
4095,860Z200US98020,ZCTA5 98020,19551,915,16553,959,122,83,90,73,1018,317,9,16,281,168,1478,379,553,211,925,281,,98020,860Z200US98020,130319
4096,860Z200US98021,ZCTA5 98021,35631,1542,20220,1405,493,244,175,202,10477,1126,43,64,888,309,3335,589,1511,432,1824,410,,98021,860Z200US98021,183786
4097,860Z200US98022,ZCTA5 98022,22418,969,18644,899,64,93,370,251,440,237,190,217,449,183,2261,550,942,329,1319,408,,98022,860Z200US98022,120406
4098,860Z200US98023,ZCTA5 98023,50448,2207,21412,1576,7374,1399,559,320,8271,996,1655,660,3946,1019,7231,1279,3504,851,3727,839,,98023,860Z200US98023,104893
4099,860Z200US98024,ZCTA5 98024,3908,529,3418,439,34,52,29,43,52,57,0,13,34,49,341,208,87,72,254,181,,98024,860Z200US98024,160641
4100,860Z200US98025,ZCTA5 98025,52,77,52,77,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,98025,860Z200US98025,-
4101,860Z200US98026,ZCTA5 98026,38976,1291,26079,1245,1148,407,290,181,5392,779,394,443,920,450,4753,742,1658,536,3095,588,,98026,860Z200US98026,133638
4102,860Z200US98027,ZCTA5 98027,28955,1384,19649,1329,573,286,89,68,4615,830,116,174,921,320,2992,523,1140,400,1852,355,,98027,860Z200US98027,153301
4103,860Z200US98028,ZCTA5 98028,23741,70,15448,998,685,372,63,57,3869,758,3,6,661,322,3012,665,1322,609,1690,422,,98028,860Z200US98028,139764
4104,860Z200US98029,ZCTA5 98029,30586,1475,15851,1473,603,439,62,68,10260,1203,38,44,339,224,3433,828,1181,454,2252,696,,98029,860Z200US98029,170759
4105,860Z200US98030,ZCTA5 98030,38523,1961,16393,1949,4307,1053,172,150,8854,891,1225,519,3430,909,4142,942,1413,676,2729,782,,98030,860Z200US98030,91761
4106,860Z200US98031,ZCTA5 98031,40094,1860,13830,1280,5219,993,300,241,11903,1186,506,270,2562,993,5774,1190,1473,508,4301,1107,,98031,860Z200US98031,105965
4107,860Z200US98032,ZCTA5 98032,40862,2098,12847,1114,6482,1002,183,162,6636,1262,2251,918,7039,1606,5424,1276,2405,718,3019,1100,,98032,860Z200US98032,82636
4108,860Z200US98033,ZCTA5 98033,40982,1378,26964,1303,708,439,128,109,7771,711,8,13,1293,393,4110,673,1484,613,2626,428,,98033,860Z200US98033,182500
4109,860Z200US98034,ZCTA5 98034,52531,1400,33131,1794,960,421,284,119,10371,948,82,105,1733,524,5970,1062,2962,912,3008,529,,98034,860Z200US98034,135219
4110,860Z200US98036,ZCTA5 98036,42370,1731,24019,1624,4087,874,285,184,8186,976,186,170,1368,464,4239,643,1543,451,2696,510,,98036,860Z200US98036,88958
4111,860Z200US98037,ZCTA5 98037,29723,1488,14689,1321,1852,709,167,183,7242,1047,47,63,2209,763,3517,1089,1725,964,1792,474,,98037,860Z200US98037,107281
4112,860Z200US98038,ZCTA5 98038,37324,865,26681,1369,490,276,110,66,4832,685,112,114,617,250,4482,725,1477,399,3005,608,,98038,860Z200US98038,152261
4113,860Z200US98039,ZCTA5 98039,2928,24,1698,256,0,13,5,8,843,162,0,13,18,15,364,323,5,8,359,323,,98039,860Z200US98039,"250,000+"
4114,860Z200US98040,ZCTA5 98040,25307,32,16085,712,234,124,6,9,6205,716,0,25,217,121,2560,504,773,270,1787,418,,98040,860Z200US98040,219069
4115,860Z200US98042,ZCTA5 98042,50216,1853,31348,1920,3149,852,343,208,7543,853,229,124,2111,628,5493,1122,2415,985,3078,671,,98042,860Z200US98042,127552
4116,860Z200US98043,ZCTA5 98043,23101,88,14187,792,970,302,220,164,2694,427,74,80,1925,651,3031,543,1082,334,1949,508,,98043,860Z200US98043,107687
4117,860Z200US98045,ZCTA5 98045,15289,679,11852,753,95,102,172,138,759,282,21,36,581,408,1809,527,851,328,958,471,,98045,860Z200US98045,175765
4118,860Z200US98047,ZCTA5 98047,6817,190,3517,520,472,326,20,32,756,393,239,291,821,538,992,520,564,490,428,232,,98047,860Z200US98047,115188
4119,860Z200US98050,ZCTA5 98050,108,110,79,89,0,13,0,13,0,13,0,13,0,13,29,37,0,13,29,37,,98050,860Z200US98050,-
4120,860Z200US98051,ZCTA5 98051,3442,536,2833,527,0,13,51,77,78,55,0,13,47,42,433,264,215,223,218,142,,98051,860Z200US98051,136439
4121,860Z200US98052,ZCTA5 98052,80717,518,37976,1995,1769,751,361,459,31949,1995,92,84,2178,703,6392,823,2557,540,3835,631,,98052,860Z200US98052,163460
4122,860Z200US98053,ZCTA5 98053,22765,1510,13206,1311,517,414,60,44,6582,1126,7,11,475,274,1918,405,915,301,1003,275,,98053,860Z200US98053,192292
4123,860Z200US98055,ZCTA5 98055,24660,1525,8569,1139,2487,627,200,139,7522,836,239,132,2130,729,3513,1046,1115,423,2398,976,,98055,860Z200US98055,97224
4124,860Z200US98056,ZCTA5 98056,35849,1635,15853,1301,2680,776,137,128,10095,1108,350,282,1939,734,4795,1071,2552,864,2243,423,,98056,860Z200US98056,113688
4125,860Z200US98057,ZCTA5 98057,12705,1089,5494,939,2144,661,202,126,2333,643,56,55,1012,514,1464,407,491,216,973,327,,98057,860Z200US98057,68552
4126,860Z200US98058,ZCTA5 98058,42980,2138,22084,1698,3358,899,338,150,8119,801,174,202,2259,597,6648,1332,2431,702,4217,1164,,98058,860Z200US98058,115201
4127,860Z200US98059,ZCTA5 98059,42406,2184,20291,1919,1108,496,226,231,12147,1016,26,41,1710,746,6898,1281,2342,952,4556,774,,98059,860Z200US98059,138654
4128,860Z200US98065,ZCTA5 98065,15944,361,12495,710,128,117,9,16,1983,577,0,21,184,110,1145,337,203,128,942,320,,98065,860Z200US98065,198216
4129,860Z200US98068,ZCTA5 98068,482,173,462,174,0,13,0,13,0,13,3,6,17,21,0,13,0,13,0,13,,98068,860Z200US98068,100096
4130,860Z200US98070,ZCTA5 98070,9934,1020,8179,961,36,43,63,65,248,151,98,124,72,68,1238,426,651,283,587,334,,98070,860Z200US98070,120571
4131,860Z200US98072,ZCTA5 98072,24446,1029,16903,1130,264,153,42,49,3836,565,56,85,829,427,2516,425,1023,277,1493,332,,98072,860Z200US98072,175805
4132,860Z200US98074,ZCTA5 98074,30761,1466,15852,1349,122,119,105,104,12027,1282,0,28,148,80,2507,538,959,431,1548,366,,98074,860Z200US98074,244362
4133,860Z200US98075,ZCTA5 98075,25498,1550,12651,1098,551,312,128,146,9396,1148,29,26,345,152,2398,483,996,279,1402,363,,98075,860Z200US98075,"250,000+"
4134,860Z200US98077,ZCTA5 98077,14109,1315,11369,1210,15,18,10,15,1069,266,28,41,294,203,1324,525,565,454,759,280,,98077,860Z200US98077,184306
4135,860Z200US98087,ZCTA5 98087,41796,2744,20462,2404,3004,474,380,234,8321,1031,723,329,2796,932,6110,1157,3180,969,2930,621,,98087,860Z200US98087,106693
4136,860Z200US98092,ZCTA5 98092,50224,1949,28471,1506,2129,541,1673,439,7051,997,814,453,2888,863,7198,1147,3502,928,3696,673,,98092,860Z200US98092,122300
4137,860Z200US98101,ZCTA5 98101,17153,1436,8542,821,1063,359,98,82,6016,1172,0,21,222,157,1212,316,579,210,633,188,,98101,860Z200US98101,128882
4138,860Z200US98102,ZCTA5 98102,27333,1484,18818,1215,525,169,164,110,3242,681,196,203,924,357,3464,561,1356,293,2108,438,,98102,860Z200US98102,114925
4139,860Z200US98103,ZCTA5 98103,52671,1610,37934,1446,1136,341,108,119,6101,895,156,105,1171,308,6065,807,2568,583,3497,626,,98103,860Z200US98103,131154
4140,860Z200US98104,ZCTA5 98104,16542,1102,7030,804,1792,420,105,64,4824,692,245,226,791,507,1755,367,430,185,1325,327,,98104,860Z200US98104,61460
4141,860Z200US98105,ZCTA5 98105,49767,1967,29323,1629,1590,414,575,255,11677,923,148,85,1266,424,5188,592,1475,352,3713,461,,98105,860Z200US98105,74349
4142,860Z200US98106,ZCTA5 98106,28690,2112,12784,1034,3878,1101,287,166,4665,833,120,143,2326,734,4630,890,2100,659,2530,613,,98106,860Z200US98106,124212
4143,860Z200US98107,ZCTA5 98107,28776,1747,20651,1380,269,155,62,47,4092,917,0,25,616,377,3086,538,1420,440,1666,373,,98107,860Z200US98107,142662
4144,860Z200US98108,ZCTA5 98108,25529,1526,7026,635,5190,908,674,640,9174,1044,38,46,705,318,2722,506,929,379,1793,322,,98108,860Z200US98108,95780
4145,860Z200US98109,ZCTA5 98109,34328,1416,17133,1218,1370,509,213,176,10861,1226,21,30,574,257,4156,526,1621,371,2535,434,,98109,860Z200US98109,133663
4146,860Z200US98110,ZCTA5 98110,24631,33,20604,607,94,66,96,67,1006,331,4,7,653,312,2174,373,760,246,1414,332,,98110,860Z200US98110,172188
4147,860Z200US98112,ZCTA5 98112,23921,1581,18268,1367,934,405,101,83,2504,588,0,25,108,93,2006,381,701,235,1305,337,,98112,860Z200US98112,171572
4148,860Z200US98115,ZCTA5 98115,54349,1832,38764,1913,1021,368,179,97,7863,821,39,47,1061,314,5422,574,1572,367,3850,431,,98115,860Z200US98115,156142
4149,860Z200US98116,ZCTA5 98116,28711,2136,21885,2002,1557,655,51,54,1938,417,4,8,364,270,2912,581,841,292,2071,470,,98116,860Z200US98116,126151
4150,860Z200US98117,ZCTA5 98117,35711,1949,27726,1882,408,243,86,62,2689,457,70,90,394,205,4338,748,1944,524,2394,438,,98117,860Z200US98117,182984
4151,860Z200US98118,ZCTA5 98118,50500,2674,20392,1567,9157,1568,709,400,12262,1435,51,49,2948,977,4981,759,1163,413,3818,676,,98118,860Z200US98118,113762
4152,860Z200US98119,ZCTA5 98119,26879,1399,18388,1225,704,229,59,63,3723,610,24,36,848,436,3133,433,1087,311,2046,329,,98119,860Z200US98119,123551
4153,860Z200US98121,ZCTA5 98121,21166,1440,9745,1048,850,255,16,30,7791,1084,17,28,696,266,2051,552,1217,489,834,245,,98121,860Z200US98121,152019
4154,860Z200US98122,ZCTA5 98122,43234,1510,25179,1228,4057,907,350,169,6333,734,63,58,1236,580,6016,1006,1850,616,4166,705,,98122,860Z200US98122,106886
4155,860Z200US98125,ZCTA5 98125,44520,1876,27041,1589,3604,870,79,57,6763,959,51,57,1970,643,5012,764,2235,645,2777,472,,98125,860Z200US98125,99868
4156,860Z200US98126,ZCTA5 98126,22975,1306,14020,1010,2520,594,230,167,2513,548,63,55,572,230,3057,539,1362,411,1695,352,,98126,860Z200US98126,116466
4157,860Z200US98133,ZCTA5 98133,53249,2050,29786,1813,4863,1024,366,245,8205,844,157,181,2590,779,7282,979,3053,799,4229,594,,98133,860Z200US98133,93662
4158,860Z200US98134,ZCTA5 98134,645,83,436,128,31,60,0,13,27,22,19,43,1,2,131,74,41,51,90,59,,98134,860Z200US98134,68214
4159,860Z200US98136,ZCTA5 98136,17252,1572,13609,1399,321,205,0,21,672,206,97,115,554,296,1999,503,871,375,1128,325,,98136,860Z200US98136,149269
4160,860Z200US98144,ZCTA5 98144,33787,2026,15757,1265,3973,1064,202,129,6707,742,229,172,1847,733,5072,743,1174,377,3898,691,,98144,860Z200US98144,96969
4161,860Z200US98146,ZCTA5 98146,28573,1611,13098,1025,2455,878,192,108,5684,806,60,68,4358,1343,2726,567,1406,436,1320,385,,98146,860Z200US98146,102520
4162,860Z200US98148,ZCTA5 98148,9715,1063,4573,762,1222,444,14,45,1032,365,0,19,923,330,1951,750,684,280,1267,654,,98148,860Z200US98148,87342
4163,860Z200US98154,ZCTA5 98154,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,98154,860Z200US98154,-
4164,860Z200US98155,ZCTA5 98155,36511,991,24082,1228,1664,648,285,202,4900,565,87,119,1122,536,4371,686,1347,347,3024,531,,98155,860Z200US98155,131540
4165,860Z200US98158,ZCTA5 98158,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,98158,860Z200US98158,-
4166,860Z200US98164,ZCTA5 98164,292,182,160,113,0,13,0,13,59,63,0,13,0,13,73,118,52,85,21,33,,98164,860Z200US98164,"250,000+"
4167,860Z200US98166,ZCTA5 98166,22082,1234,15102,1123,490,277,95,114,1453,359,131,105,2424,775,2387,570,950,503,1437,332,,98166,860Z200US98166,114969
4168,860Z200US98168,ZCTA5 98168,35528,1671,13605,1112,3662,698,578,331,7905,1219,756,425,5346,1049,3676,953,2349,904,1327,363,,98168,860Z200US98168,88083
4169,860Z200US98174,ZCTA5 98174,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,98174,860Z200US98174,-
4170,860Z200US98177,ZCTA5 98177,21090,1088,15872,977,505,297,87,115,1913,450,12,17,389,246,2312,554,786,296,1526,489,,98177,860Z200US98177,169918
4171,860Z200US98178,ZCTA5 98178,26748,2027,7887,1249,5613,981,297,176,8572,1341,42,59,899,320,3438,596,734,222,2704,564,,98178,860Z200US98178,99505
4172,860Z200US98188,ZCTA5 98188,27311,1472,7934,1124,7595,1116,92,67,3968,1097,702,281,4180,1090,2840,663,1235,425,1605,454,,98188,860Z200US98188,76438
4173,860Z200US98195,ZCTA5 98195,2757,366,1247,273,161,122,8,17,884,217,18,25,103,79,336,127,74,45,262,118,,98195,860Z200US98195,-
4174,860Z200US98198,ZCTA5 98198,40463,1211,16957,1411,5833,1280,180,106,5549,1000,719,331,5885,1526,5340,1109,1622,562,3718,945,,98198,860Z200US98198,86239
4175,860Z200US98199,ZCTA5 98199,22468,1309,16480,1101,375,285,142,101,2799,574,42,65,631,276,1999,488,465,215,1534,402,,98199,860Z200US98199,180789
4176,860Z200US98201,ZCTA5 98201,31895,1807,22532,1782,766,225,372,154,1295,347,679,479,2398,963,3853,632,1344,387,2509,593,,98201,860Z200US98201,74554
4177,860Z200US98203,ZCTA5 98203,35517,2070,22447,1523,1796,668,360,357,3860,681,121,84,2519,696,4414,820,2413,718,2001,525,,98203,860Z200US98203,107376
4178,860Z200US98204,ZCTA5 98204,45130,2341,21302,2081,4419,943,333,194,6982,1198,960,471,5943,1445,5191,952,1895,667,3296,732,,98204,860Z200US98204,68513
4179,860Z200US98207,ZCTA5 98207,843,48,357,134,187,84,0,13,88,67,0,13,72,95,139,163,120,150,19,33,,98207,860Z200US98207,-
4180,860Z200US98208,ZCTA5 98208,60915,2666,33268,2611,3440,921,514,338,11115,1305,162,232,3511,857,8905,1452,3916,1120,4989,1067,,98208,860Z200US98208,103705
4181,860Z200US98220,ZCTA5 98220,541,162,506,158,0,13,0,13,8,13,0,13,0,13,27,30,0,13,27,30,,98220,860Z200US98220,92266
4182,860Z200US98221,ZCTA5 98221,23562,298,20471,404,171,67,156,55,341,94,42,52,360,77,2021,242,929,180,1092,154,,98221,860Z200US98221,96528
4183,860Z200US98222,ZCTA5 98222,121,61,103,61,0,13,0,13,0,13,0,13,0,13,18,15,0,13,18,15,,98222,860Z200US98222,106333
4184,860Z200US98223,ZCTA5 98223,46497,1851,36754,2108,315,175,359,218,1621,596,93,92,2355,802,5000,940,2542,763,2458,633,,98223,860Z200US98223,99681
4185,860Z200US98224,ZCTA5 98224,190,92,163,84,0,13,5,7,11,16,0,13,0,13,11,13,6,8,5,10,,98224,860Z200US98224,78636
4186,860Z200US98225,ZCTA5 98225,50216,1514,40734,1342,584,180,279,170,1915,400,145,79,1737,745,4822,644,1908,516,2914,413,,98225,860Z200US98225,63941
4187,860Z200US98226,ZCTA5 98226,46782,2120,34563,1947,674,250,2307,293,2945,580,131,111,1822,625,4340,697,1424,477,2916,519,,98226,860Z200US98226,79375
4188,860Z200US98229,ZCTA5 98229,33298,1527,26250,1349,290,149,171,160,1276,423,23,28,1121,656,4167,853,1979,684,2188,544,,98229,860Z200US98229,90945
4189,860Z200US98230,ZCTA5 98230,18744,980,14457,893,380,184,167,85,788,260,176,124,549,253,2227,570,943,328,1284,408,,98230,860Z200US98230,86623
4190,860Z200US98232,ZCTA5 98232,4054,696,3546,696,0,13,0,13,41,34,2,4,144,107,321,165,251,145,70,68,,98232,860Z200US98232,104559
4191,860Z200US98233,ZCTA5 98233,17850,821,12846,864,214,172,209,272,382,148,234,297,2323,510,1642,452,1025,383,617,202,,98233,860Z200US98233,87614
4192,860Z200US98235,ZCTA5 98235,531,250,410,230,8,13,0,13,32,49,0,13,7,10,74,79,0,13,74,79,,98235,860Z200US98235,63307
4193,860Z200US98236,ZCTA5 98236,7199,891,6375,853,84,122,17,19,75,63,0,19,51,44,597,191,431,175,166,87,,98236,860Z200US98236,94362
4194,860Z200US98237,ZCTA5 98237,4956,603,4094,525,22,29,8,10,25,21,0,13,370,360,437,188,156,105,281,178,,98237,860Z200US98237,61711
4195,860Z200US98238,ZCTA5 98238,46,71,46,71,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,98238,860Z200US98238,-
4196,860Z200US98239,ZCTA5 98239,7656,732,6630,701,124,97,49,33,237,96,6,11,167,113,443,141,311,114,132,68,,98239,860Z200US98239,92125
4197,860Z200US98240,ZCTA5 98240,3593,889,2751,703,3,7,0,13,37,55,0,13,603,516,199,131,67,81,132,97,,98240,860Z200US98240,110116
4198,860Z200US98241,ZCTA5 98241,2339,528,1955,462,0,13,36,27,25,27,0,13,163,127,160,96,55,57,105,80,,98241,860Z200US98241,73185
4199,860Z200US98243,ZCTA5 98243,327,102,318,101,0,13,5,9,0,13,0,13,4,2,0,13,0,13,0,13,,98243,860Z200US98243,139167
4200,860Z200US98244,ZCTA5 98244,2994,624,2507,567,4,7,260,135,12,12,5,7,19,36,187,104,12,14,175,100,,98244,860Z200US98244,67159
4201,860Z200US98245,ZCTA5 98245,4265,238,3675,229,2,6,34,23,72,31,25,18,124,113,333,90,171,69,162,47,,98245,860Z200US98245,95811
4202,860Z200US98247,ZCTA5 98247,9115,953,6648,831,7,10,188,57,237,201,10,13,1273,522,752,459,524,458,228,92,,98247,860Z200US98247,88724
4203,860Z200US98248,ZCTA5 98248,28498,1284,22214,1373,134,99,501,214,1865,398,14,20,1238,503,2532,625,1206,464,1326,388,,98248,860Z200US98248,91060
4204,860Z200US98249,ZCTA5 98249,4198,499,3782,493,19,21,99,104,21,19,14,24,14,16,249,138,88,68,161,122,,98249,860Z200US98249,99519
4205,860Z200US98250,ZCTA5 98250,9254,246,7825,272,27,19,65,31,121,32,22,17,534,144,660,116,368,99,292,63,,98250,860Z200US98250,88556
4206,860Z200US98251,ZCTA5 98251,4907,631,3702,602,77,110,50,58,36,33,0,13,354,328,688,243,431,206,257,146,,98251,860Z200US98251,83891
4207,860Z200US98252,ZCTA5 98252,10361,936,7959,1016,16,27,135,99,801,440,0,21,308,227,1142,340,471,245,671,248,,98252,860Z200US98252,98370
4208,860Z200US98253,ZCTA5 98253,2311,384,2080,380,10,17,0,13,38,50,0,13,18,27,165,106,111,98,54,38,,98253,860Z200US98253,71131
4209,860Z200US98255,ZCTA5 98255,198,87,149,79,0,13,0,13,12,19,0,13,7,10,30,29,10,15,20,25,,98255,860Z200US98255,68194
4210,860Z200US98256,ZCTA5 98256,368,162,362,162,0,13,0,13,0,13,0,13,0,13,6,10,0,13,6,10,,98256,860Z200US98256,94375
4211,860Z200US98257,ZCTA5 98257,4277,283,3181,217,12,8,517,141,67,29,0,13,77,34,423,85,202,57,221,63,,98257,860Z200US98257,94425
4212,860Z200US98258,ZCTA5 98258,52752,1120,38565,1578,1122,393,214,141,4436,663,285,224,1908,604,6222,1105,3432,873,2790,576,,98258,860Z200US98258,123898
4213,860Z200US98260,ZCTA5 98260,5320,543,4719,529,2,4,14,18,191,99,13,22,30,37,351,141,170,90,181,97,,98260,860Z200US98260,101987
4214,860Z200US98261,ZCTA5 98261,2984,227,2710,214,16,17,7,6,43,25,0,13,33,28,175,50,73,32,102,33,,98261,860Z200US98261,80119
4215,860Z200US98262,ZCTA5 98262,957,167,810,157,5,8,2,6,33,30,0,13,41,44,66,42,40,36,26,24,,98262,860Z200US98262,83000
4216,860Z200US98263,ZCTA5 98263,200,93,191,92,0,13,0,13,0,13,0,13,0,13,9,9,5,6,4,6,,98263,860Z200US98263,133750
4217,860Z200US98264,ZCTA5 98264,23123,1195,17929,1116,86,76,58,54,590,253,51,65,1337,647,3072,986,1702,879,1370,468,,98264,860Z200US98264,103638
4218,860Z200US98266,ZCTA5 98266,4245,516,3497,501,0,13,99,97,213,163,0,13,8,15,428,193,129,121,299,154,,98266,860Z200US98266,51361
4219,860Z200US98267,ZCTA5 98267,314,146,312,146,0,13,0,13,0,13,0,13,0,13,2,7,0,13,2,7,,98267,860Z200US98267,-
4220,860Z200US98270,ZCTA5 98270,55049,1175,34616,1812,2048,590,864,297,5072,786,179,136,3726,850,8544,1230,4117,915,4427,857,,98270,860Z200US98270,108147
4221,860Z200US98271,ZCTA5 98271,30838,1260,21138,1174,875,470,1971,262,1612,386,46,56,1682,505,3514,565,1524,440,1990,463,,98271,860Z200US98271,95654
4222,860Z200US98272,ZCTA5 98272,31436,1470,23152,1616,733,197,256,119,2290,746,30,30,1576,490,3399,637,1824,409,1575,406,,98272,860Z200US98272,122352
4223,860Z200US98273,ZCTA5 98273,30001,1406,19339,1143,295,161,259,262,825,244,108,120,5766,1075,3409,679,1777,546,1632,399,,98273,860Z200US98273,76717
4224,860Z200US98274,ZCTA5 98274,18860,1367,12861,1293,231,107,368,180,491,199,7,13,3092,977,1810,445,1086,403,724,208,,98274,860Z200US98274,96177
4225,860Z200US98275,ZCTA5 98275,21323,55,13190,1039,380,200,592,427,3957,714,0,25,486,265,2718,705,667,357,2051,698,,98275,860Z200US98275,132861
4226,860Z200US98276,ZCTA5 98276,1794,275,1343,236,0,13,14,16,0,13,0,13,263,200,174,96,53,45,121,86,,98276,860Z200US98276,97159
4227,860Z200US98277,ZCTA5 98277,40917,1124,27913,1174,1173,252,322,136,3049,380,318,183,1288,365,6854,812,2623,630,4231,512,,98277,860Z200US98277,83253
4228,860Z200US98278,ZCTA5 98278,1932,73,802,251,226,94,176,83,183,110,0,13,348,264,197,69,99,64,98,59,,98278,860Z200US98278,-
4229,860Z200US98279,ZCTA5 98279,680,153,621,140,0,13,0,13,0,13,0,13,20,22,39,26,12,13,27,22,,98279,860Z200US98279,70417
4230,860Z200US98280,ZCTA5 98280,442,107,395,102,0,13,0,13,12,11,0,13,7,8,28,17,2,4,26,17,,98280,860Z200US98280,80192
4231,860Z200US98281,ZCTA5 98281,1288,173,1103,194,0,13,17,25,97,84,0,13,0,13,71,35,13,10,58,32,,98281,860Z200US98281,78125
4232,860Z200US98282,ZCTA5 98282,17303,1083,15136,1020,331,198,197,134,497,206,12,23,184,112,946,287,565,246,381,162,,98282,860Z200US98282,105231
4233,860Z200US98283,ZCTA5 98283,442,169,397,160,0,13,0,13,6,10,0,13,2,6,37,55,25,39,12,17,,98283,860Z200US98283,72237
4234,860Z200US98284,ZCTA5 98284,27835,1044,22419,1111,109,84,311,106,527,188,99,86,1818,619,2552,495,1237,378,1315,246,,98284,860Z200US98284,93006
4235,860Z200US98286,ZCTA5 98286,155,46,151,45,0,13,0,13,0,13,0,13,0,13,4,4,4,4,0,13,,98286,860Z200US98286,74250
